,Marca,Modelo,Año,Combustible,CV,Cilindros,Transmisión,Tracción,Puertas,Mercado,Tamaño,Estilo,Consumo Carretera,Consumo Ciudad,Popularidad,Precio
2720,0.0,1.0,2009,1.0,382.0,8.0,1.0,1.0,2,1.0,1.0,1.0,22.0,15.0,0.15301668806161747,56800.0
2721,0.0,1.0,2009,1.0,268.0,6.0,1.0,1.0,2,1.0,1.0,1.0,25.0,17.0,0.15301668806161747,48100.0
2722,0.0,1.0,2015,1.0,402.0,8.0,1.0,1.0,4,1.0,1.0,1.0,26.0,17.0,0.15301668806161747,73200.0
2724,0.0,1.0,2015,1.0,329.0,6.0,1.0,1.0,4,1.0,1.0,1.0,30.0,20.0,0.15301668806161747,65990.0
2725,0.0,1.0,2015,1.0,329.0,6.0,1.0,0.0,4,1.0,1.0,1.0,28.0,20.0,0.15301668806161747,68490.0
2726,0.0,1.0,2015,1.0,402.0,8.0,1.0,0.0,4,1.0,1.0,1.0,24.0,17.0,0.15301668806161747,75700.0
2727,0.0,1.0,2016,1.0,329.0,6.0,1.0,1.0,4,1.0,1.0,1.0,30.0,20.0,0.15301668806161747,66900.0
2728,0.0,1.0,2016,1.0,329.0,6.0,1.0,0.0,4,1.0,1.0,1.0,26.0,19.0,0.15301668806161747,69400.0
2730,0.0,1.0,2016,1.0,402.0,8.0,1.0,0.0,4,1.0,1.0,1.0,25.0,17.0,0.15301668806161747,76600.0
2731,0.0,1.0,2016,1.0,402.0,8.0,1.0,1.0,4,1.0,1.0,1.0,26.0,17.0,0.15301668806161747,74100.0
2732,0.0,1.0,2017,1.0,402.0,8.0,1.0,1.0,4,1.0,1.0,1.0,26.0,18.0,0.15301668806161747,74850.0
2733,0.0,1.0,2017,1.0,402.0,8.0,1.0,0.0,4,1.0,1.0,1.0,25.0,17.0,0.15301668806161747,77350.0
2737,0.0,1.0,2008,1.0,260.0,4.0,1.0,1.0,2,1.0,0.0,1.0,30.0,22.0,0.35019255455712456,22335.0
2744,0.0,1.0,2009,1.0,260.0,4.0,1.0,1.0,2,1.0,0.0,1.0,30.0,22.0,0.35019255455712456,23425.0
2746,0.0,1.0,2009,1.0,260.0,4.0,1.0,1.0,4,1.0,0.0,1.0,30.0,22.0,0.35019255455712456,23425.0
2751,0.0,1.0,2010,1.0,260.0,4.0,1.0,1.0,2,1.0,0.0,1.0,30.0,22.0,0.35019255455712456,24535.0
2757,0.0,1.0,2012,1.0,300.0,8.0,1.0,1.0,4,1.0,0.0,1.0,20.0,14.0,0.35019255455712456,28340.0
2771,0.0,1.0,2012,1.0,300.0,8.0,1.0,1.0,4,1.0,0.0,1.0,20.0,14.0,0.35019255455712456,27010.0
2792,0.0,1.0,2016,1.0,305.0,6.0,1.0,1.0,4,1.0,0.0,1.0,24.0,17.0,0.35019255455712456,30665.0
2793,0.0,1.0,2016,1.0,305.0,6.0,1.0,1.0,4,1.0,0.0,1.0,24.0,17.0,0.35019255455712456,32895.0
2794,0.0,1.0,2016,1.0,305.0,6.0,1.0,1.0,4,1.0,0.0,1.0,24.0,17.0,0.35019255455712456,35000.0
2795,0.0,1.0,2016,1.0,305.0,6.0,1.0,1.0,4,1.0,0.0,1.0,24.0,17.0,0.35019255455712456,30365.0
2797,0.0,1.0,2016,1.0,305.0,6.0,1.0,1.0,4,1.0,0.0,1.0,24.0,17.0,0.35019255455712456,33195.0
2801,0.0,1.0,2016,1.0,305.0,6.0,1.0,1.0,4,1.0,0.0,1.0,26.0,18.0,0.35019255455712456,31670.0
2802,0.0,1.0,2016,1.0,305.0,6.0,1.0,1.0,4,1.0,0.0,1.0,26.0,18.0,0.35019255455712456,26510.0
2803,0.0,1.0,2016,1.0,200.0,4.0,1.0,1.0,4,1.0,0.0,1.0,27.0,20.0,0.35019255455712456,30435.0
2804,0.0,1.0,2016,1.0,200.0,4.0,1.0,1.0,4,1.0,0.0,1.0,25.0,19.0,0.35019255455712456,27545.0
2805,0.0,1.0,2016,1.0,200.0,4.0,1.0,1.0,4,1.0,0.0,1.0,27.0,20.0,0.35019255455712456,24990.0
2806,0.0,1.0,2016,1.0,305.0,6.0,1.0,1.0,4,1.0,0.0,1.0,24.0,17.0,0.35019255455712456,35300.0
2807,0.0,1.0,2016,1.0,200.0,4.0,1.0,1.0,4,1.0,0.0,1.0,27.0,20.0,0.35019255455712456,27920.0
2808,0.0,1.0,2016,1.0,200.0,4.0,1.0,1.0,4,1.0,0.0,1.0,26.0,19.0,0.35019255455712456,22435.0
2810,0.0,1.0,2016,1.0,305.0,6.0,1.0,1.0,4,1.0,0.0,1.0,26.0,18.0,0.35019255455712456,29440.0
2842,0.0,1.0,2002,1.0,250.0,6.0,1.0,1.0,4,1.0,1.0,1.0,24.0,16.0,0.2546854942233633,28415.0
2845,0.0,1.0,2003,1.0,250.0,6.0,1.0,1.0,4,1.0,1.0,1.0,25.0,17.0,0.2546854942233633,28805.0
2848,0.0,1.0,2004,1.0,250.0,6.0,1.0,1.0,4,1.0,1.0,1.0,25.0,17.0,0.2546854942233633,29105.0
2897,0.0,1.0,2001,1.0,275.0,8.0,1.0,1.0,4,1.0,1.0,1.0,23.0,15.0,0.010269576379974327,39660.0
2898,0.0,1.0,2002,1.0,275.0,8.0,1.0,1.0,4,1.0,1.0,1.0,23.0,15.0,0.010269576379974327,39895.0
2899,0.0,1.0,2002,1.0,275.0,8.0,1.0,1.0,4,1.0,1.0,1.0,23.0,15.0,0.010269576379974327,38185.0
2900,0.0,1.0,2002,1.0,275.0,8.0,1.0,1.0,4,1.0,1.0,1.0,23.0,15.0,0.010269576379974327,38790.0
2901,0.0,1.0,2002,1.0,275.0,8.0,1.0,1.0,4,1.0,1.0,1.0,23.0,15.0,0.010269576379974327,39775.0
2902,0.0,1.0,2017,1.0,305.0,6.0,1.0,1.0,4,1.0,1.0,1.0,26.0,17.0,0.010269576379974327,44560.0
2903,0.0,1.0,2017,1.0,305.0,6.0,1.0,0.0,4,1.0,1.0,1.0,24.0,16.0,0.010269576379974327,46560.0
2904,0.0,1.0,2017,1.0,305.0,6.0,1.0,0.0,4,1.0,1.0,1.0,24.0,16.0,0.010269576379974327,49515.0
2909,0.0,1.0,2017,1.0,305.0,6.0,1.0,1.0,4,1.0,1.0,1.0,26.0,17.0,0.010269576379974327,47515.0
2922,0.0,1.0,2017,1.0,137.0,4.0,1.0,1.0,4,1.0,0.0,1.0,35.0,27.0,0.51604621309371,18750.0
2923,0.0,1.0,2017,1.0,137.0,4.0,1.0,1.0,4,1.0,0.0,1.0,36.0,28.0,0.51604621309371,19490.0
2964,0.0,1.0,2014,1.0,455.0,8.0,1.0,1.0,2,1.0,0.0,1.0,29.0,17.0,0.35019255455712456,53000.0
2965,0.0,1.0,2014,1.0,455.0,8.0,1.0,1.0,2,1.0,0.0,1.0,29.0,17.0,0.35019255455712456,57000.0
2966,0.0,1.0,2014,1.0,455.0,8.0,1.0,1.0,2,1.0,0.0,1.0,29.0,17.0,0.35019255455712456,62000.0
2967,0.0,1.0,2014,1.0,455.0,8.0,1.0,1.0,2,1.0,0.0,1.0,29.0,17.0,0.35019255455712456,58000.0
2968,0.0,1.0,2015,1.0,460.0,8.0,1.0,1.0,2,1.0,0.0,1.0,29.0,17.0,0.35019255455712456,68160.0
2969,0.0,1.0,2015,1.0,460.0,8.0,1.0,1.0,2,1.0,0.0,1.0,29.0,17.0,0.35019255455712456,64160.0
2971,0.0,1.0,2015,1.0,455.0,8.0,1.0,1.0,2,1.0,0.0,1.0,29.0,17.0,0.35019255455712456,63160.0
2972,0.0,1.0,2015,1.0,460.0,8.0,1.0,1.0,2,1.0,0.0,1.0,29.0,17.0,0.35019255455712456,64000.0
2973,0.0,1.0,2015,1.0,455.0,8.0,1.0,1.0,2,1.0,0.0,1.0,29.0,17.0,0.35019255455712456,55000.0
2975,0.0,1.0,2015,1.0,460.0,8.0,1.0,1.0,2,1.0,0.0,1.0,29.0,17.0,0.35019255455712456,73450.0
2976,0.0,1.0,2015,1.0,455.0,8.0,1.0,1.0,2,1.0,0.0,1.0,29.0,17.0,0.35019255455712456,64450.0
2977,0.0,1.0,2015,1.0,460.0,8.0,1.0,1.0,2,1.0,0.0,1.0,29.0,17.0,0.35019255455712456,69450.0
2978,0.0,1.0,2015,1.0,460.0,8.0,1.0,1.0,2,1.0,0.0,1.0,29.0,17.0,0.35019255455712456,60000.0
2979,0.0,1.0,2015,1.0,455.0,8.0,1.0,1.0,2,1.0,0.0,1.0,29.0,17.0,0.35019255455712456,59000.0
2984,0.0,1.0,2015,1.0,455.0,8.0,1.0,1.0,2,1.0,0.0,1.0,29.0,17.0,0.35019255455712456,68450.0
2985,0.0,1.0,2015,1.0,455.0,8.0,1.0,1.0,2,1.0,0.0,1.0,29.0,17.0,0.35019255455712456,59160.0
2988,0.0,1.0,2016,1.0,460.0,8.0,1.0,1.0,2,1.0,0.0,1.0,29.0,17.0,0.35019255455712456,70145.0
2989,0.0,1.0,2016,1.0,455.0,8.0,1.0,1.0,2,1.0,0.0,1.0,29.0,17.0,0.35019255455712456,65145.0
2992,0.0,1.0,2016,1.0,460.0,8.0,1.0,1.0,2,1.0,0.0,1.0,29.0,17.0,0.35019255455712456,68855.0
2993,0.0,1.0,2016,1.0,455.0,8.0,1.0,1.0,2,1.0,0.0,1.0,29.0,17.0,0.35019255455712456,59855.0
2994,0.0,1.0,2016,1.0,460.0,8.0,1.0,1.0,2,1.0,0.0,1.0,29.0,17.0,0.35019255455712456,64400.0
2995,0.0,1.0,2016,1.0,460.0,8.0,1.0,1.0,2,1.0,0.0,1.0,29.0,17.0,0.35019255455712456,74145.0
2996,0.0,1.0,2016,1.0,455.0,8.0,1.0,1.0,2,1.0,0.0,1.0,29.0,17.0,0.35019255455712456,63855.0
2998,0.0,1.0,2016,1.0,455.0,8.0,1.0,1.0,2,1.0,0.0,1.0,29.0,17.0,0.35019255455712456,59400.0
3000,0.0,1.0,2016,1.0,460.0,8.0,1.0,1.0,2,1.0,0.0,1.0,29.0,17.0,0.35019255455712456,60400.0
3001,0.0,1.0,2016,1.0,460.0,8.0,1.0,1.0,2,1.0,0.0,1.0,29.0,17.0,0.35019255455712456,64855.0
3002,0.0,1.0,2016,1.0,455.0,8.0,1.0,1.0,2,1.0,0.0,1.0,29.0,17.0,0.35019255455712456,69145.0
3003,0.0,1.0,2016,1.0,455.0,8.0,1.0,1.0,2,1.0,0.0,1.0,29.0,17.0,0.35019255455712456,55400.0
3005,0.0,1.0,2017,1.0,455.0,8.0,1.0,1.0,2,1.0,0.0,1.0,25.0,16.0,0.35019255455712456,59905.0
3006,0.0,1.0,2017,1.0,460.0,8.0,1.0,1.0,2,1.0,0.0,1.0,25.0,16.0,0.35019255455712456,74195.0
3007,0.0,1.0,2017,1.0,455.0,8.0,1.0,1.0,2,1.0,0.0,1.0,25.0,16.0,0.35019255455712456,65195.0
3009,0.0,1.0,2017,1.0,455.0,8.0,1.0,1.0,2,1.0,0.0,1.0,25.0,16.0,0.35019255455712456,59450.0
3010,0.0,1.0,2017,1.0,455.0,8.0,1.0,1.0,2,1.0,0.0,1.0,25.0,16.0,0.35019255455712456,55450.0
3011,0.0,1.0,2017,1.0,460.0,8.0,1.0,1.0,2,1.0,0.0,1.0,25.0,16.0,0.35019255455712456,70195.0
3012,0.0,1.0,2017,1.0,460.0,8.0,1.0,1.0,2,1.0,0.0,1.0,25.0,16.0,0.35019255455712456,68905.0
3013,0.0,1.0,2017,1.0,460.0,8.0,1.0,1.0,2,1.0,0.0,1.0,25.0,16.0,0.35019255455712456,65450.0
3015,0.0,1.0,2017,1.0,460.0,8.0,1.0,1.0,2,1.0,0.0,1.0,25.0,16.0,0.35019255455712456,69905.0
3016,0.0,1.0,2017,1.0,455.0,8.0,1.0,1.0,2,1.0,0.0,1.0,25.0,16.0,0.35019255455712456,69195.0
3017,0.0,1.0,2017,1.0,455.0,8.0,1.0,1.0,2,1.0,0.0,1.0,25.0,16.0,0.35019255455712456,63905.0
3018,0.0,1.0,2017,1.0,460.0,8.0,1.0,1.0,2,1.0,0.0,1.0,25.0,16.0,0.35019255455712456,69450.0
3019,0.0,1.0,2017,1.0,460.0,8.0,1.0,1.0,2,1.0,0.0,1.0,25.0,16.0,0.35019255455712456,60450.0
3020,0.0,1.0,2017,1.0,460.0,8.0,1.0,1.0,2,1.0,0.0,1.0,25.0,16.0,0.35019255455712456,79195.0
3024,0.0,1.0,2017,1.0,460.0,8.0,1.0,1.0,2,1.0,0.0,1.0,25.0,16.0,0.35019255455712456,73905.0
3025,0.0,1.0,2017,1.0,460.0,8.0,1.0,1.0,2,1.0,0.0,1.0,25.0,16.0,0.35019255455712456,64450.0
3026,0.0,1.0,2017,1.0,460.0,8.0,1.0,1.0,2,1.0,0.0,1.0,25.0,16.0,0.35019255455712456,64905.0
3027,0.0,1.0,2017,1.0,460.0,8.0,1.0,1.0,2,1.0,0.0,1.0,25.0,16.0,0.35019255455712456,75195.0
3030,0.0,1.0,2004,1.0,390.0,8.0,1.0,1.0,2,1.0,0.0,1.0,15.0,10.0,0.05571245186136072,81013.0
3033,0.0,1.0,2005,1.0,385.0,8.0,1.0,1.0,2,1.0,0.0,1.0,15.0,10.0,0.05571245186136072,82633.0
3035,0.0,1.0,2006,1.0,390.0,8.0,1.0,1.0,2,1.0,0.0,1.0,17.0,12.0,0.05571245186136072,79900.0
3037,0.0,1.0,2014,1.0,185.0,4.0,1.0,0.0,4,0.0,0.0,1.0,30.0,22.0,0.5599486521181002,26470.0
3038,0.0,1.0,2014,1.0,185.0,4.0,1.0,1.0,4,0.0,0.0,1.0,31.0,23.0,0.5599486521181002,23120.0
3039,0.0,1.0,2014,1.0,185.0,4.0,1.0,0.0,4,0.0,0.0,1.0,30.0,22.0,0.5599486521181002,30620.0
3040,0.0,1.0,2014,1.0,185.0,4.0,1.0,1.0,4,0.0,0.0,1.0,31.0,23.0,0.5599486521181002,29370.0
3041,0.0,1.0,2014,1.0,185.0,4.0,1.0,0.0,4,0.0,0.0,1.0,30.0,22.0,0.5599486521181002,24370.0
3042,0.0,1.0,2014,1.0,185.0,4.0,1.0,0.0,4,0.0,0.0,1.0,30.0,22.0,0.5599486521181002,29120.0
3043,0.0,1.0,2014,1.0,185.0,4.0,1.0,0.0,4,0.0,0.0,1.0,30.0,22.0,0.5599486521181002,29820.0
3044,0.0,1.0,2014,1.0,185.0,4.0,1.0,1.0,4,0.0,0.0,1.0,31.0,23.0,0.5599486521181002,28570.0
3045,0.0,1.0,2014,1.0,185.0,4.0,1.0,1.0,4,0.0,0.0,1.0,31.0,23.0,0.5599486521181002,25220.0
3046,0.0,1.0,2014,1.0,185.0,4.0,1.0,1.0,4,0.0,0.0,1.0,31.0,23.0,0.5599486521181002,27870.0
3047,0.0,1.0,2015,1.0,185.0,4.0,1.0,0.0,4,0.0,0.0,1.0,33.0,26.0,0.5599486521181002,32895.0
3048,0.0,1.0,2015,1.0,185.0,4.0,1.0,1.0,4,0.0,0.0,1.0,34.0,27.0,0.5599486521181002,23445.0
3049,0.0,1.0,2015,1.0,185.0,4.0,1.0,0.0,4,0.0,0.0,1.0,33.0,26.0,0.5599486521181002,30895.0
3050,0.0,1.0,2015,1.0,185.0,4.0,1.0,1.0,4,0.0,0.0,1.0,34.0,27.0,0.5599486521181002,25545.0
3051,0.0,1.0,2015,1.0,185.0,4.0,1.0,0.0,4,0.0,0.0,1.0,33.0,26.0,0.5599486521181002,29395.0
3052,0.0,1.0,2015,1.0,185.0,4.0,1.0,0.0,4,0.0,0.0,1.0,33.0,26.0,0.5599486521181002,24695.0
3053,0.0,1.0,2015,1.0,185.0,4.0,1.0,0.0,4,0.0,0.0,1.0,33.0,26.0,0.5599486521181002,26795.0
3054,0.0,1.0,2015,1.0,185.0,4.0,1.0,1.0,4,0.0,0.0,1.0,34.0,27.0,0.5599486521181002,28145.0
3055,0.0,1.0,2015,1.0,185.0,4.0,1.0,1.0,4,0.0,0.0,1.0,34.0,27.0,0.5599486521181002,31645.0
3056,0.0,1.0,2015,1.0,185.0,4.0,1.0,1.0,4,0.0,0.0,1.0,34.0,27.0,0.5599486521181002,29645.0
3057,0.0,1.0,2016,1.0,185.0,4.0,1.0,0.0,4,0.0,0.0,1.0,31.0,25.0,0.5599486521181002,27295.0
3058,0.0,1.0,2016,1.0,185.0,4.0,1.0,0.0,4,0.0,0.0,1.0,31.0,25.0,0.5599486521181002,31245.0
3059,0.0,1.0,2016,1.0,185.0,4.0,1.0,1.0,4,0.0,0.0,1.0,33.0,26.0,0.5599486521181002,32095.0
3060,0.0,1.0,2016,1.0,185.0,4.0,1.0,0.0,4,0.0,0.0,1.0,31.0,25.0,0.5599486521181002,25845.0
3061,0.0,1.0,2016,1.0,185.0,4.0,1.0,1.0,4,0.0,0.0,1.0,33.0,26.0,0.5599486521181002,28445.0
3062,0.0,1.0,2016,1.0,185.0,4.0,1.0,1.0,4,0.0,0.0,1.0,33.0,26.0,0.5599486521181002,29945.0
3063,0.0,1.0,2016,1.0,185.0,4.0,1.0,0.0,4,0.0,0.0,1.0,31.0,25.0,0.5599486521181002,25045.0
3064,0.0,1.0,2016,1.0,185.0,4.0,1.0,1.0,4,0.0,0.0,1.0,33.0,26.0,0.5599486521181002,24545.0
3065,0.0,1.0,2016,1.0,185.0,4.0,1.0,1.0,4,0.0,0.0,1.0,33.0,26.0,0.5599486521181002,25995.0
3066,0.0,1.0,2016,1.0,185.0,4.0,1.0,0.0,4,0.0,0.0,1.0,31.0,25.0,0.5599486521181002,33395.0
3067,0.0,1.0,2016,1.0,185.0,4.0,1.0,1.0,4,0.0,0.0,1.0,33.0,26.0,0.5599486521181002,23745.0
3068,0.0,1.0,2016,1.0,185.0,4.0,1.0,0.0,4,0.0,0.0,1.0,31.0,25.0,0.5599486521181002,29745.0
3070,0.0,1.0,2014,1.0,130.0,4.0,1.0,1.0,2,1.0,0.0,0.0,38.0,31.0,0.5599486521181002,19995.0
3071,0.0,1.0,2014,1.0,130.0,4.0,1.0,1.0,2,1.0,0.0,0.0,38.0,31.0,0.5599486521181002,23340.0
3072,0.0,1.0,2014,1.0,130.0,4.0,1.0,1.0,2,1.0,0.0,0.0,38.0,31.0,0.5599486521181002,21840.0
3075,0.0,1.0,2015,1.0,130.0,4.0,1.0,1.0,2,1.0,0.0,0.0,38.0,31.0,0.5599486521181002,21990.0
3077,0.0,1.0,2015,1.0,130.0,4.0,1.0,1.0,2,1.0,0.0,0.0,38.0,31.0,0.5599486521181002,23490.0
3078,0.0,1.0,2015,1.0,130.0,4.0,1.0,1.0,2,1.0,0.0,0.0,38.0,31.0,0.5599486521181002,20145.0
3081,0.0,1.0,2016,1.0,130.0,4.0,1.0,1.0,2,1.0,0.0,0.0,38.0,31.0,0.5599486521181002,22140.0
3082,0.0,1.0,2016,1.0,130.0,4.0,1.0,1.0,2,1.0,0.0,0.0,38.0,31.0,0.5599486521181002,24440.0
3084,0.0,1.0,2016,1.0,130.0,4.0,1.0,1.0,2,1.0,0.0,0.0,38.0,31.0,0.5599486521181002,20295.0
3090,0.0,1.0,2006,1.0,215.0,6.0,1.0,1.0,2,1.0,0.0,1.0,23.0,15.0,0.2546854942233633,29145.0
3091,0.0,1.0,2006,1.0,215.0,6.0,1.0,1.0,2,1.0,0.0,1.0,23.0,15.0,0.2546854942233633,38545.0
3092,0.0,1.0,2006,1.0,330.0,6.0,1.0,1.0,2,1.0,0.0,1.0,22.0,15.0,0.2546854942233633,49470.0
3093,0.0,1.0,2006,1.0,215.0,6.0,1.0,1.0,2,1.0,0.0,1.0,23.0,15.0,0.2546854942233633,34195.0
3094,0.0,1.0,2006,1.0,330.0,6.0,1.0,1.0,2,1.0,0.0,1.0,22.0,15.0,0.2546854942233633,45170.0
3095,0.0,1.0,2006,1.0,215.0,6.0,1.0,1.0,2,1.0,0.0,1.0,23.0,15.0,0.2546854942233633,34185.0
3096,0.0,1.0,2007,1.0,215.0,6.0,1.0,1.0,2,1.0,0.0,1.0,23.0,15.0,0.2546854942233633,38955.0
3097,0.0,1.0,2007,1.0,215.0,6.0,1.0,1.0,2,1.0,0.0,1.0,23.0,15.0,0.2546854942233633,34595.0
3098,0.0,1.0,2007,1.0,215.0,6.0,1.0,1.0,2,1.0,0.0,0.0,23.0,15.0,0.2546854942233633,29510.0
3099,0.0,1.0,2007,1.0,215.0,6.0,1.0,1.0,2,1.0,0.0,0.0,23.0,15.0,0.2546854942233633,34560.0
3100,0.0,1.0,2008,1.0,215.0,6.0,1.0,1.0,2,1.0,0.0,1.0,23.0,15.0,0.2546854942233633,39130.0
3101,0.0,1.0,2008,1.0,215.0,6.0,1.0,1.0,2,1.0,0.0,0.0,23.0,15.0,0.2546854942233633,34735.0
3102,0.0,1.0,2013,1.0,278.0,6.0,1.0,1.0,4,1.0,1.0,1.0,30.0,20.0,0.5599486521181002,33540.0
3103,0.0,1.0,2013,1.0,278.0,6.0,1.0,0.0,4,1.0,1.0,1.0,28.0,19.0,0.5599486521181002,37090.0
3104,0.0,1.0,2013,1.0,278.0,6.0,1.0,1.0,4,1.0,1.0,1.0,30.0,20.0,0.5599486521181002,30890.0
3105,0.0,1.0,2013,1.0,192.0,4.0,1.0,1.0,4,1.0,1.0,1.0,31.0,22.0,0.5599486521181002,33015.0
3106,0.0,1.0,2013,1.0,278.0,6.0,1.0,1.0,4,1.0,1.0,1.0,30.0,20.0,0.5599486521181002,35640.0
3107,0.0,1.0,2013,1.0,192.0,4.0,1.0,1.0,4,1.0,1.0,1.0,31.0,22.0,0.5599486521181002,27230.0
3108,0.0,1.0,2013,1.0,278.0,6.0,1.0,0.0,4,1.0,1.0,1.0,28.0,19.0,0.5599486521181002,34990.0
3109,0.0,1.0,2013,1.0,192.0,4.0,1.0,1.0,4,1.0,1.0,1.0,31.0,22.0,0.5599486521181002,30915.0
3110,0.0,1.0,2014,1.0,278.0,6.0,1.0,1.0,4,1.0,1.0,1.0,30.0,20.0,0.5599486521181002,33690.0
3111,0.0,1.0,2014,1.0,192.0,4.0,1.0,1.0,4,1.0,1.0,1.0,31.0,22.0,0.5599486521181002,33165.0
3112,0.0,1.0,2014,1.0,192.0,4.0,1.0,1.0,4,1.0,1.0,1.0,31.0,22.0,0.5599486521181002,31065.0
3113,0.0,1.0,2014,1.0,192.0,4.0,1.0,1.0,4,1.0,1.0,1.0,31.0,22.0,0.5599486521181002,27380.0
3114,0.0,1.0,2014,1.0,278.0,6.0,1.0,1.0,4,1.0,1.0,1.0,30.0,20.0,0.5599486521181002,35790.0
3115,0.0,1.0,2014,1.0,278.0,6.0,1.0,0.0,4,1.0,1.0,1.0,28.0,19.0,0.5599486521181002,35140.0
3116,0.0,1.0,2014,1.0,278.0,6.0,1.0,0.0,4,1.0,1.0,1.0,28.0,19.0,0.5599486521181002,37240.0
3117,0.0,1.0,2014,1.0,278.0,6.0,1.0,1.0,4,1.0,1.0,1.0,30.0,20.0,0.5599486521181002,31040.0
3118,0.0,1.0,2015,1.0,192.0,4.0,1.0,1.0,4,1.0,1.0,1.0,31.0,22.0,0.5599486521181002,33315.0
3119,0.0,1.0,2015,1.0,278.0,6.0,1.0,0.0,4,1.0,1.0,1.0,28.0,19.0,0.5599486521181002,37390.0
3120,0.0,1.0,2015,1.0,278.0,6.0,1.0,1.0,4,1.0,1.0,1.0,30.0,20.0,0.5599486521181002,35940.0
3121,0.0,1.0,2015,1.0,278.0,6.0,1.0,1.0,4,1.0,1.0,1.0,30.0,20.0,0.5599486521181002,31190.0
3122,0.0,1.0,2015,1.0,192.0,4.0,1.0,1.0,4,1.0,1.0,1.0,31.0,22.0,0.5599486521181002,31215.0
3123,0.0,1.0,2015,1.0,278.0,6.0,1.0,0.0,4,1.0,1.0,1.0,28.0,19.0,0.5599486521181002,35290.0
3124,0.0,1.0,2015,1.0,192.0,4.0,1.0,1.0,4,1.0,1.0,1.0,31.0,22.0,0.5599486521181002,27530.0
3125,0.0,1.0,2015,1.0,278.0,6.0,1.0,1.0,4,1.0,1.0,1.0,30.0,20.0,0.5599486521181002,33840.0
3126,0.0,1.0,2016,1.0,160.0,4.0,1.0,0.0,4,1.0,0.0,1.0,34.0,30.0,0.1589216944801027,26395.0
3127,0.0,1.0,2016,1.0,148.0,4.0,1.0,0.0,4,0.0,0.0,1.0,31.0,23.0,0.1589216944801027,22395.0
3128,0.0,1.0,2016,1.0,148.0,4.0,1.0,0.0,4,0.0,0.0,1.0,34.0,26.0,0.1589216944801027,25095.0
3129,0.0,1.0,2016,1.0,148.0,4.0,1.0,0.0,4,0.0,0.0,1.0,34.0,26.0,0.1589216944801027,23395.0
3130,0.0,1.0,2016,1.0,148.0,4.0,1.0,0.0,4,0.0,0.0,1.0,31.0,23.0,0.1589216944801027,21595.0
3131,0.0,1.0,2016,1.0,160.0,4.0,1.0,0.0,4,1.0,0.0,1.0,34.0,30.0,0.1589216944801027,29995.0
3132,0.0,1.0,2017,1.0,148.0,4.0,1.0,0.0,4,0.0,0.0,1.0,30.0,23.0,0.1589216944801027,22495.0
3133,0.0,1.0,2017,1.0,148.0,4.0,1.0,0.0,4,0.0,0.0,1.0,33.0,26.0,0.1589216944801027,23495.0
3134,0.0,1.0,2017,1.0,148.0,4.0,1.0,0.0,4,0.0,0.0,1.0,33.0,26.0,0.1589216944801027,25195.0
3135,0.0,1.0,2017,1.0,148.0,4.0,1.0,0.0,4,0.0,0.0,1.0,30.0,23.0,0.1589216944801027,21695.0
3164,0.0,1.0,2017,1.0,153.0,4.0,1.0,1.0,4,1.0,0.0,1.0,38.0,29.0,0.35019255455712456,21920.0
3165,0.0,1.0,2017,1.0,153.0,4.0,1.0,1.0,4,1.0,0.0,1.0,37.0,28.0,0.35019255455712456,21240.0
3172,0.0,1.0,2017,1.0,153.0,4.0,1.0,1.0,4,1.0,0.0,1.0,37.0,28.0,0.35019255455712456,23945.0
3176,0.0,1.0,2016,1.0,265.0,4.0,1.0,1.0,4,1.0,1.0,1.0,31.0,22.0,0.4115532734274711,58395.0
3177,0.0,1.0,2016,1.0,404.0,6.0,1.0,0.0,4,1.0,1.0,1.0,26.0,18.0,0.4115532734274711,67570.0
3178,0.0,1.0,2016,1.0,335.0,6.0,1.0,0.0,4,1.0,1.0,1.0,27.0,18.0,0.4115532734274711,60395.0
3179,0.0,1.0,2016,1.0,335.0,6.0,1.0,0.0,4,1.0,1.0,1.0,27.0,18.0,0.4115532734274711,55495.0
3180,0.0,1.0,2016,1.0,335.0,6.0,1.0,0.0,4,1.0,1.0,1.0,27.0,18.0,0.4115532734274711,63570.0
3181,0.0,1.0,2016,1.0,265.0,4.0,1.0,1.0,4,1.0,1.0,1.0,31.0,22.0,0.4115532734274711,53495.0
3183,0.0,1.0,2016,1.0,335.0,6.0,1.0,0.0,4,1.0,1.0,1.0,27.0,18.0,0.4115532734274711,83465.0
3184,0.0,1.0,2016,1.0,404.0,6.0,1.0,0.0,4,1.0,1.0,1.0,26.0,18.0,0.4115532734274711,64395.0
3185,0.0,1.0,2017,1.0,404.0,6.0,1.0,0.0,4,1.0,1.0,1.0,26.0,18.0,0.4115532734274711,64395.0
3186,0.0,1.0,2017,1.0,335.0,6.0,1.0,0.0,4,1.0,1.0,1.0,27.0,18.0,0.4115532734274711,63595.0
3188,0.0,1.0,2017,1.0,265.0,4.0,1.0,1.0,4,1.0,1.0,1.0,30.0,22.0,0.4115532734274711,53495.0
3189,0.0,1.0,2017,1.0,335.0,6.0,1.0,0.0,4,1.0,1.0,1.0,27.0,18.0,0.4115532734274711,60395.0
3190,0.0,1.0,2017,1.0,265.0,4.0,1.0,1.0,4,1.0,1.0,1.0,30.0,22.0,0.4115532734274711,58395.0
